id,代数,次数,三维1,三维2,三维3,重量,价格
171494,17,0,1.7,1.3,1.7,0,2.25
150992,39,0,1.2,1.9,1.1,0,2.27
122520,15,0,1.1,1.7,1.7,0,2.28
68293,12,0,1.1,1.1,1.2,0,2.28
109326,18,1,1.5,1.8,1,0,2.29
110387,21,1,1,1.6,1.3,0,2.29
176562,36,0,1,1,1.7,0,2.29
176147,35,0,1.6,1.8,1.2,0,2.3
112157,18,4,1.3,1.1,1.3,0,2.3
66354,13,0,1,1.2,1.5,0,2.3
97865,19,0,1.8,1.4,1.5,0,2.3
109897,13,1,1.9,1.1,1.4,0,2.3
178016,30,0,1,1,1.5,0,2.3
175973,16,0,1.3,1.2,1.7,0,2.3
177765,30,0,1.6,1.6,1.7,0,2.3
178033,30,0,1.2,1.3,1.6,0,2.3
90235,13,1,1.4,1.2,1.7,0,2.3
47234,13,0,1.7,1.9,1,0,2.3
88204,14,1,1.7,1.6,1.49,1.5,2.3
175775,35,0,1.4,1.8,1.9,0,2.3
115875,16,0,1.5,1.1,1.5,0,2.3
177581,25,0,1.7,1.2,1.9,0,2.3
103617,13,1,1.5,1.4,1.4,0,2.3
103617,13,1,1.5,1.4,1.4,0,2.3
175319,39,0,1.5,1.7,1.4,0,2.3
177377,31,0,1.6,1.6,1.7,0,2.3
127215,14,0,1,1.5,1,0,2.3
172267,38,0,1.8,1.2,1.6,0,2.31
108549,14,0,1.4,1.5,1.5,0,2.32
111377,16,0,1,1.3,1.7,0,2.33
123219,16,0,1.3,1.7,1.7,0,2.33
111207,16,0,1.3,1.3,1.9,0,2.33
123011,16,0,1.2,1.4,1.8,0,2.33
173710,35,0,1.5,1.7,1.8,0,2.33
111556,16,0,1.4,1.1,1.9,0,2.33
112101,16,0,1.3,1.1,1.8,0,2.33
176774,35,0,1.1,1.9,1.2,0,2.35
91380,16,1,1.4,1.3,1,0,2.35
120373,14,0,1.3,1,1.8,0,2.37
176444,35,0,1.8,1.4,1.3,0,2.38
105890,35,1,1.8,1.3,1.7,0,2.38
172487,14,0,1.5,1.1,1.8,0,2.38
104957,15,0,1.2,1.3,1.4,0,2.38
134911,14,0,1.7,1,1.1,0,2.38
109597,17,1,1.4,1.2,1.2,0,2.39
176498,35,0,1,1.7,1.6,0,2.39
116909,24,1,1.4,1.4,1,0,2.39
143302,23,1,1.5,1.1,1.7,0,2.39
176365,35,0,1.7,1,1.2,0,2.39
172570,11,1,1.4,1.7,1.2,0,2.4
68683,20,1,1.6,1.3,1.3,0,2.4
94545,12,0,1.5,1.8,1,0,2.4
177583,14,0,1.6,1.3,1.3,0,2.4
135109,11,1,1.4,1.2,1,0,2.4
135125,11,1,1.3,1.8,1.1,0,2.4
112354,16,0,1.9,1.8,1,0,2.4
177891,11,0,1.1,1.3,1.7,0,2.4
110323,16,0,1.6,1.2,1.8,0,2.4
112118,16,0,1.4,1.8,1.9,0,2.4
148218,15,0,1.8,1.7,1.4,0,2.4
162919,13,0,1.4,1,1.6,0,2.43
152638,14,0,1.9,1.6,1.2,0,2.45
61634,16,1,1.3,1.7,1.2,0,2.47
88268,16,1,1.2,1.5,1.3,0,2.47
99653,12,0,1,1.9,1,0,2.48
107423,16,0,1.2,1.5,1.2,0,2.48
107428,16,0,1.2,1.9,1,0,2.48
107995,12,0,1,1.3,1.6,0,2.48
107484,16,0,1.2,1.2,1.4,0,2.48
149216,15,0,1.4,1.3,1,0,2.48
108006,12,0,1.4,1.2,1.2,0,2.48
148204,15,0,1.2,1.1,1.3,0,2.48
148210,15,0,1.4,1.9,1.7,0,2.48
103429,14,0,1.1,1.2,1.2,0,2.49
172299,39,0,1.6,1.3,1.7,0,2.49
131351,15,0,1.8,1.7,1,0,2.49
126812,16,0,1.8,1.5,1.4,0,2.49
42128,13,0,1.2,1,1.1,0,2.49
41152,14,3,1.2,1.5,1.9,0,2.49
131522,32,1,1.5,1.4,1.1,0,2.49
123906,18,2,1.7,1.5,1.5,0,2.5
113411,11,3,1,1.6,1.1,0,2.5
168967,20,0,1.4,1.4,1.5,0,2.5
99081,15,0,1.6,1.9,1.1,0,2.5
175882,35,0,1,1.5,1.2,0,2.5
176141,16,0,1.3,1.4,1,0,2.5
176141,16,0,1.3,1.4,1,0,2.5
111119,17,1,1.42,1.82,1.91,2.19,2.5
99348,17,0,1.6,1.1,1.6,0,2.5
116244,19,0,1.4,1,1.7,0,2.5
81941,18,0,1.5,1.9,1.8,0,2.5
69911,17,0,1.9,1.8,1.2,0,2.5
174615,32,0,1.2,1.4,1.2,0,2.5
96792,19,3,1.8,1.7,1.1,0,2.5
163356,16,0,1.6,1.5,1.8,0,2.5
103459,18,0,1.5,1.5,1.2,0,2.5
102949,16,0,1,1.7,1.4,0,2.5
54053,19,0,1.7,1.1,1.3,0,2.5
74023,17,0,1.6,1.3,1.9,0,2.5
91432,14,1,1.29,1.9,1.29,1.1,2.5
87337,15,0,1.1,1,1.1,0,2.5
91690,18,1,1.8,1.7,1.4,0,2.5
173101,36,0,1.6,1.4,1.6,0,2.5
67375,23,1,1.4,1.1,1.4,0,2.5
22840,13,0,1.5,1.4,1,0,2.5
103738,16,0,1.2,1.4,1.4,0,2.5
176190,16,0,1.5,1.8,1.1,0,2.5
176190,16,0,1.5,1.8,1.1,0,2.5
67648,11,1,1.4,1,1.2,0,2.5
160576,15,0,1.5,1.8,1.6,0,2.5
98113,19,0,1.7,1.5,1.5,0,2.5
105540,16,0,1.3,1.7,1.6,0,2.5
90695,13,0,1.5,1,1,0,2.5
69960,17,0,1.4,1.8,1.8,0,2.5
175688,34,0,1.1,1.8,1.8,0,2.5
158281,16,0,1.8,1.8,1.1,0,2.5
177738,22,0,1.7,1.3,1.6,0,2.5
95056,17,0,1.5,1.2,1.1,0,2.5
138065,14,0,1.7,1.8,1.1,0,2.5
53585,23,1,1.2,1.8,1.3,0,2.5
159059,17,1,1.9,1.6,1.8,0,2.5
133209,20,2,1.4,1.3,1,0,2.5
166490,20,0,1,1.8,1,0,2.5
94555,14,0,1.2,1,1.5,0,2.5
132957,16,0,1.3,1.3,1.8,0,2.5
95079,16,0,1.6,1.1,1.8,0,2.5
173931,39,0,1.7,1.7,1.6,0,2.5
152684,14,1,1.6,1.4,1.5,0,2.5
62317,14,3,1.6,1,1.3,0,2.5
55406,12,1,1.1,1,1.7,0,2.5
167535,17,0,1.4,1.2,1.9,0,2.5
163440,20,0,1,1.3,1,0,2.5
118385,16,0,1.7,1.1,1.4,0,2.5
155250,20,0,1.1,1.3,1.5,0,2.5
118389,16,0,1.6,1.1,1.9,0,2.5
175740,30,0,1.2,1.2,1.7,0,2.5
130430,16,0,1.7,1.3,1.5,0,2.5
94594,16,0,1.9,1.3,1.2,0,2.5
123010,16,0,1.7,1.1,1.6,0,2.5
82313,27,1,1.3,1,1.2,0,2.5
28554,15,0,1.2,1.2,1.9,0,2.5
134795,16,0,1.2,1.3,1.9,0,2.5
65421,15,4,1.5,1.8,1,0,2.5
167055,13,0,1.9,1.3,1.6,0,2.5
98193,19,0,1.9,1.8,1.4,0,2.5
176018,16,0,1.9,1.2,1.9,0,2.5
52375,23,2,1.1,1.1,1.6,0,2.5
89500,16,0,1.2,1.8,1.6,0,2.5
173469,36,0,1.2,1.1,1.5,0,2.5
63645,15,0,1.7,1.6,1.1,0,2.5
94367,16,0,1.1,1.7,1,0,2.5
95906,15,0,1.9,1.1,1.8,0,2.5
63396,15,0,1.2,1.2,1,0,2.5
122794,20,0,1.9,1.3,1.8,0,2.5
62890,12,0,1.3,1.8,1.7,0,2.5
134062,16,0,1.5,1.3,1.8,0,2.5
177838,30,0,1.5,1.1,1.1,0,2.5
116403,12,0,1.6,1.4,1.2,0,2.5
171191,20,0,1.8,1.7,1.7,0,2.5
90296,13,0,1.1,1.3,1.1,0,2.5
57018,18,0,1.4,1.9,1,0,2.5
107714,18,0,1.7,1.6,1.6,0,2.5
95430,16,0,1.6,1.6,1,0,2.5
103878,16,0,1.2,1.72,1.3,0.75,2.5
58310,14,0,1.4,1.5,1.4,0,2.5
97229,17,0,1.2,1.2,1.6,0,2.5
112845,16,0,1.3,1.3,1.2,0,2.5
74194,26,2,1.9,1.8,1.8,0,2.5
121554,16,0,1.3,1.8,1.5,0,2.5
115160,18,0,1,1.9,1,0,2.5
115160,18,0,1,1.9,1,0,2.5
159452,16,0,1.2,1.6,1.6,0,2.5
134880,14,0,1.5,1.2,1.4,0,2.5
80096,21,1,1.6,1.8,1.1,0,2.5
101344,13,0,1,1.4,1.9,0,2.5
173283,36,0,1.5,1.2,1.6,0,2.5
53991,22,2,1.5,1.1,1.7,0,2.5
169704,20,0,1.2,1.9,1.2,0,2.5
40681,14,1,1.1,1.6,1.1,0,2.5
110317,31,1,1,1.9,1.7,0,2.5
173040,36,0,1.4,1.9,1.8,0,2.5
114417,18,0,1.1,1.6,1.9,0,2.5
89083,14,0,1.9,1.1,1.3,0,2.5
176892,30,0,1.4,1,1.1,0,2.5
70397,23,1,1.2,1.3,1.3,0,2.5
148735,13,0,1.2,1.4,1.5,0,2.5
103778,16,0,1.6,1.1,1.2,0,2.51
27225,14,1,1.6,1.8,1.4,0,2.53
107721,16,0,1.4,1.9,1.5,0,2.53
102267,16,0,1.6,1.5,1.1,0,2.54
37036,14,3,1,1.7,1.8,0,2.55
102267,16,0,1.6,1.5,1.1,0,2.54
37036,14,3,1,1.7,1.8,0,2.55
93690,15,0,1.7,1.4,1.8,0,2.55
110908,16,0,1.4,1.2,1.9,0,2.56
59192,20,0,1.1,1.6,1.5,0,2.58
109727,16,0,1.2,1.5,1.8,0,2.58
124423,16,1,1.1,1.6,1.1,0,2.59
151206,39,0,1.2,1.7,1.1,0,2.59
148194,15,0,1.4,1.5,1.9,0,2.59
141544,39,0,1,1.1,1.4,0,2.59
127004,14,0,1.2,1.3,1,0,2.6
177697,33,0,1.2,1.4,1.6,0,2.6
81706,15,0,1.3,1.1,1.4,0,2.6
120455,19,0,1.6,1.2,1,0,2.6
143515,18,3,1.8,1.6,1.6,0,2.6
68277,24,3,1.9,1.8,1.37,5.1,2.6
177846,33,0,1,1.5,1.4,0,2.6
116414,18,0,1,1.9,1.6,0,2.6
102095,16,0,1.2,1.8,1.6,0,2.6
96977,16,1,1.1,1,1.2,0,2.6
94190,18,0,1.6,1.8,1.1,0,2.6
177248,36,0,1.4,1,1.2,0,2.65
94955,16,0,1.6,1.3,1.2,0,2.65
107504,16,0,1.3,1.3,1.2,0,2.65
10262,13,1,1.3,1.5,1.8,4.3,2.66
148279,13,0,1.2,1.9,1.7,0,2.66
130360,15,0,1.1,1.2,1.8,0,2.66
157270,13,1,1.4,1.6,1.7,0,2.66
29293,13,0,1.8,1.1,1.6,0,2.66
176789,36,0,1,1.5,1,0,2.66
164009,13,0,1.8,1.1,1.2,0,2.66
110767,16,0,1.1,1.9,1.7,0,2.66
172724,35,0,1.6,1.1,1.9,0,2.66
110287,24,1,1.5,1.1,1.7,0,2.66
175615,38,0,1.2,1.7,1.7,0,2.66
178086,33,0,1.9,1.2,1.7,0,2.67
171273,20,0,1.7,1.9,1,0,2.68
174240,33,0,1,1.7,1.7,0,2.68
172466,33,0,1.1,1.4,1.6,0,2.68
176318,33,0,1,1.8,1.5,0,2.68
176578,35,0,1,1.9,1,0,2.68
176851,35,0,1.7,1,1.6,0,2.68
24043,14,1,1.9,1.8,1.1,0,2.68
176697,35,0,1.7,1.5,1.9,0,2.69
105095,17,1,1.6,1.8,1.2,0,2.69
135092,14,0,1.2,1,1.7,0,2.69
112635,16,0,1.8,1.4,1,0,2.69
55805,16,4,1.7,1.8,1,0,2.69
146577,40,0,1.5,1.5,1.3,0,2.7
172000,30,0,1.3,1.7,1.4,0,2.7
176872,33,0,1.1,1,1.4,0,2.7
178059,33,0,1.3,1.6,1.7,0,2.75
175641,33,0,1.8,1.5,1,0,2.76
171683,47,0,1.2,1.9,1.6,0,2.78
109767,15,0,1.1,1.4,1,0,2.78
176593,36,0,1,1.3,1.4,0,2.78
172818,34,0,1,1.7,1.4,0,2.79
117552,16,0,1.8,1.2,1.7,0,2.79
125073,16,0,1.6,1.1,1.6,0,2.79
110017,16,0,1.6,1.9,1.4,0,2.79
123652,18,0,1.6,1.5,1.3,0,2.8
120581,19,0,1,1.2,1.3,0,2.8
133128,17,1,1.3,1.5,1.2,0,2.8
108296,15,0,1,1.7,1.6,0,2.8
95753,16,0,1.4,1.6,1.8,0,2.8
160524,15,0,1.5,1.5,1.8,0,2.8
160545,15,0,1.9,1.4,1.3,0,2.8
59426,19,0,1.6,1.7,1.5,0,2.8
176675,30,0,1,1.8,1.5,0,2.8
139812,16,0,1.3,1.6,1.8,0,2.8
168492,16,0,1,1.2,1.7,0,2.8
177966,33,0,1,1,1.5,0,2.8
171567,36,0,1.6,1.4,1.4,0,2.8
109618,15,0,1.2,1.1,1.4,0,2.8
177985,33,0,1.9,1.5,1.7,0,2.8
175438,30,0,1.1,1.1,1.5,0,2.8
176206,47,0,1.4,1.1,1.8,0,2.8
22611,15,1,1.9,1.42,1.3,8.03,2.8
116309,18,0,1.5,1.6,1.2,0,2.8
176982,14,0,1.1,1.4,1.4,0,2.8
95068,16,0,1.1,1.4,1,0,2.8
129137,16,0,1,1.3,1,0,2.8
161650,20,0,1.8,1,1.4,0,2.8
129138,16,0,1.3,1.1,1.2,0,2.8
143987,20,0,1,1.4,1.3,0,2.8
136052,20,0,1.4,1,1.2,0,2.8
177525,40,0,1.3,1,1.9,0,2.8
157814,20,0,1.3,1,1.2,0,2.8
178038,33,0,1.9,1.9,1.6,0,2.8
121463,20,0,1.4,1,1,0,2.8
145017,20,0,1.3,1.2,1.4,0,2.8
84857,16,0,1.8,1,1.1,0,2.8
40069,22,3,1.8,1.7,1.3,8.64,2.8
94600,18,0,1.6,1.4,1.3,0,2.8
69266,19,0,1.6,1.3,1.5,0,2.8
108702,17,0,1.5,1.6,1.2,0,2.8
38326,24,2,1.1,1.5,1,0,2.8
176077,36,0,1.4,1.2,1.8,0,2.8
95184,16,0,1,1.1,1.4,0,2.8
116435,15,0,1,1.5,1.3,0,2.8
173019,34,0,1.7,1.3,1,0,2.8
91873,17,0,1.8,1.6,1.2,0,2.8
6375,19,0,1.1,1.2,1.1,0,2.8
168170,31,0,1.2,1,1.6,0,2.8
174587,38,0,1.1,1.9,1.1,0,2.8
93948,16,0,1.2,1.3,1.4,0,2.8
124944,32,1,1.7,1.1,1.1,0,2.82
73898,14,0,1.6,1.1,1.7,0,2.84
140342,12,0,1.1,1.4,1.3,0,2.85
64435,12,1,1.5,1.4,1.2,0,2.85
112405,15,0,1.1,1.6,1.9,0,2.86
175122,36,0,1.1,1.3,1.3,0,2.88
104214,13,0,1.6,1.4,1.7,0,2.88
144950,23,2,1.2,1.9,1.8,0,2.88
114756,16,0,1.6,1.8,1.8,0,2.88
172874,35,0,1.9,1.7,1,0,2.88
38221,17,0,1.4,1.6,1.3,0,2.88
172621,35,0,1.9,1,1.2,0,2.88
175181,35,0,1.2,1.6,1.1,0,2.88
103264,16,0,1.1,1.4,1.9,0,2.88
173921,35,0,1.4,1.8,1.2,0,2.88
135782,13,0,1.5,1.2,1,0,2.88
162918,13,0,1.3,1.1,1.8,0,2.88
138347,25,1,1.4,1.8,1.2,0,2.88
175984,38,0,1.2,1,1.5,0,2.88
171390,36,0,1.5,1.3,1.3,0,2.88
171390,36,0,1.5,1.3,1.3,0,2.88
160135,14,0,1.4,1,1.4,0,2.88
56712,31,2,1.9,1.5,1.1,0,2.88
97161,25,1,1.8,1.8,1.5,0,2.88
164493,13,1,1.2,1.3,1.3,0,2.88
172690,35,0,1.2,1.6,1.4,0,2.88
98207,16,0,1.4,1.3,1,0,2.88
97698,16,0,1.5,1.1,1.8,0,2.88
174516,16,0,1.1,1.9,1.9,0,2.88
174009,16,0,1.6,1.4,1.7,0,2.88
53438,20,0,1.9,1.9,1.1,0,2.88
175298,25,0,1.7,1.2,1.7,0,2.88
176837,36,0,1.3,1.8,1.8,0,2.88
163021,13,1,1.6,1.5,1.2,0,2.88
130264,15,0,1.2,1.3,1.5,0,2.88
110816,16,0,1,1.9,1.9,0,2.88
175848,30,0,1.6,1.5,1.5,0,2.88
101881,17,0,1,1,1.2,0,2.88
106747,16,0,1,1.4,1.9,0,2.88
172542,29,0,1.7,1.5,1.5,0,2.88
176714,35,0,1.1,1.9,1.8,0,2.89
148390,11,0,1.4,1,1,0,2.89
31153,13,0,1.3,1.7,1.6,0,2.89
176820,35,0,1.9,1.1,1.6,0,2.89
176591,35,0,1.4,1.2,1.3,0,2.89
176615,35,0,1.7,1.4,1.1,0,2.89
176878,13,0,1.9,1.3,1.3,0,2.89
104945,16,2,1,1.9,1.3,0,2.89
175109,38,0,1,1.2,1.3,0,2.9
110357,16,0,1.9,1.7,1.2,0,2.9
111127,16,0,1.1,1,1.3,0,2.9
135196,14,0,1.2,1.4,1.2,0,2.9
172073,36,0,1.5,1.8,1.2,0,2.9
133685,16,1,1.8,1.2,1.2,0,2.9
172094,30,0,1,1.2,1.8,0,2.9
165697,17,0,1.6,1.4,1.8,0,2.9
76868,15,0,1.4,1.7,1.9,3.88,2.9
129868,19,1,1.9,1.5,1.7,0,2.9
65102,15,0,1.1,1.9,1.9,0,2.9
107860,16,0,1.2,1,1.2,0,2.9
175961,15,0,1.6,1.9,1.9,0,2.9
69293,14,0,1.1,1.7,1,0,2.9
69293,14,0,1.1,1.7,1,0,2.9
175280,25,0,1.7,1.7,1.4,0,2.9
49090,12,0,1.4,1.7,1.1,0,2.9
124100,16,0,1.2,1.7,1.7,0,2.9
59348,17,0,1.3,1.6,1.8,0,2.9
172011,36,0,1.4,1.3,1,0,2.9
128491,32,1,1.8,1.3,1.5,0,2.9
172525,36,0,1,1.9,1.3,0,2.9
177905,33,0,1.5,1,1.7,0,2.9
98804,32,1,1.5,1.2,1.4,0,2.9
116473,15,0,1.1,1.8,1.1,0,2.9
44573,14,0,1.9,1.1,1.5,0,2.95
172155,30,0,1.2,1.5,1.8,0,2.95
111513,16,0,1.7,1.3,1.9,0,2.95
83698,16,0,1.1,1.9,1.9,0,2.95
64273,13,0,1.1,1.3,1.1,0,2.96
172609,34,0,1.1,1.4,1.8,0,2.96
110730,16,0,1.9,1.2,1.8,0,2.96
103057,16,0,1.9,1.3,1.7,0,2.98
111522,18,0,1.9,1.2,1,0,2.98
169645,10,2,1.7,1.7,1.2,0,2.98
82362,13,0,1.7,1.2,1.5,0,2.98
84157,15,0,1.6,1.1,1.4,0,2.98
125153,17,0,1.5,1.2,1.5,0,2.98
48900,15,2,1,1,1.9,0,2.99
58117,14,1,1.4,1.3,1.2,0,2.99
108810,16,0,1.8,1.7,1.1,0,2.99
176912,35,0,1.7,1.3,1.9,0,2.99
32276,14,1,1.1,1.6,1.4,0,2.99
99100,16,0,1.2,1.5,1,0,2.99
80929,14,1,1.5,1.5,1,0,2.99
177444,32,0,1.8,1.4,1.5,0,2.99
65577,14,0,1.4,1.7,1.3,0,2.99
110889,12,0,1.6,1,1.2,0,2.99
116015,12,0,1.3,1.9,1.1,0,2.99
175664,32,0,1.8,1.7,1.3,0,2.99
114226,16,0,1.6,1.4,1.3,0,2.99
94009,16,0,1.4,1.6,1.8,0,2.99
106554,16,0,1.4,1.1,1.4,0,2.99
56128,14,1,1.2,1.8,1.06,2.55,2.99
116545,16,0,1.8,1.9,1.3,0,2.99
109391,16,0,1.3,1.9,1.8,0,2.99
120408,16,0,1.4,1.4,1,0,2.99
109913,16,0,1.3,1.3,1.8,0,2.99
177497,32,0,1.2,1.5,1.5,0,2.99
172124,40,0,1.4,1.6,1,0,2.99
169568,40,0,1.2,1.8,1,0,2.99
172900,40,0,1.7,1.5,1,0,2.99
96358,16,0,1.8,1.6,1.4,0,2.99
76135,16,0,1,1.3,1.2,0,2.99
171879,40,0,1.6,1.5,1,0,2.99
177256,33,0,1.1,1.3,1.2,0,2.99
110697,16,0,1.4,1.4,1.8,0,2.99
116842,16,0,1.6,1.7,1.9,0,2.99
120938,14,0,1.3,1.7,1.4,0,2.99
147312,10,0,1,1,1.9,0,2.99
120176,16,0,1.1,1.8,1.4,0,2.99
171121,40,0,1.6,1.2,1.3,0,2.99
132978,16,0,1.2,1.8,1.9,0,2.99
169588,40,0,1.5,1.3,1.2,0,2.99
87417,15,2,1.29,1.8,1.8,3.22,2.99
88185,17,0,1.4,1.2,1.9,0,2.99
97915,16,0,1.1,1.6,1.1,0,2.99
88185,17,0,1.4,1.2,1.9,0,2.99
97915,16,0,1.1,1.6,1.1,0,2.99
108667,16,0,1.2,1.5,1.9,0,2.99
172928,40,0,1.3,1.2,1.9,0,2.99
114049,16,0,1.1,1.8,1.4,0,2.99
115842,17,1,1.5,1.9,1.2,0,2.99
120450,16,0,1.2,1.1,1.9,0,2.99
11907,14,2,1.04,1.6,1.3,0.48,2.99
156804,12,0,1.2,1.4,1.3,0,2.99
109705,16,0,1.6,1.9,1.5,0,2.99
113801,16,0,1.2,1.5,1.8,0,2.99
131216,16,0,1.6,1,1.4,0,2.99
53392,10,1,1,1.7,1.6,0,2.99
100242,16,0,1.5,1.1,1.3,0,2.99
176787,35,0,1.9,1.7,1.4,0,2.99
114325,16,0,1,1.3,1.3,0,2.99
75926,16,0,1.1,1.1,1.4,0,2.99
108951,16,0,1.7,1.1,1.9,0,2.99
123806,20,1,1.3,1.6,1.6,0,2.99
120485,16,0,1.7,1,1.6,0,2.99
106921,16,0,1.6,1.4,1.2,0,2.99
84652,16,0,1.7,1.2,1.5,0,2.99
112047,32,1,1.5,1.3,1.8,0,2.99
106675,16,0,1.8,1,1.5,0,2.99
111541,32,1,1.9,1.5,1.5,0,2.99
80824,14,0,1.4,1,1.5,0,2.99
40632,14,1,1,1.8,1,0,2.99
109500,16,0,1.3,1.9,1.5,0,2.99
83645,15,0,1,1.2,1.8,0,2.99
93373,16,0,1.1,1,1.6,0,2.99
96447,16,0,1.6,1.1,1.4,0,2.99
93125,16,0,1.1,1.1,1.3,0,2.99
95941,15,0,1.4,1.2,1.7,0,2.99
94153,16,0,1.2,1.4,1.2,0,2.99
92874,15,0,1.1,1,1.9,0,2.99
103116,16,0,1.9,1.6,1.7,0,2.99
59343,14,0,1,1.6,1.5,0,2.99
109267,16,0,1.8,1,1.7,0,2.99
17112,27,2,2.02,1.9,1.6,7.85,2.99
55259,15,1,1.2,1.7,1.5,0,2.99
106716,16,0,1.9,1.3,1.3,0,2.99
114141,16,0,1.8,1.2,1,0,2.99
114141,16,0,1.8,1.2,1,0,2.99
173792,42,0,1,1.7,1.7,0,2.99
116962,16,1,1,1.6,1.1,0,2.99
122599,16,1,1.7,1.7,1,0,2.99
110825,16,0,1.8,1.7,1.6,0,2.99
84715,10,2,1.5,1.3,1,0,2.99
84972,17,0,1.1,1,1.9,0,2.99
172018,38,0,1.6,1,1.1,0,2.99
70644,15,0,1.2,1.7,1.9,0,2.99
134395,24,2,1.8,1.4,1.9,0,2.99
113152,16,5,1.1,1.7,1.9,0,3
102913,16,3,1.6,1.1,1.3,0,3
57857,20,0,1.2,1.6,1.2,0,3
131074,13,0,1.9,1.3,1.1,0,3
101634,10,5,1.1,1.1,1.6,0,3
176642,25,0,1.9,1.1,1.4,0,3
102659,15,2,1.5,1.9,1.6,0,3
114435,16,0,1.1,1.6,1.8,0,3
38404,18,0,1.5,1.4,1.6,0,3
122372,16,1,1.6,1.6,1.9,0,3
100613,16,5,1.1,1.6,1.8,0,3
100613,16,5,1.1,1.6,1.8,0,3
108293,17,1,1.8,1,1.2,0,3
140550,12,0,1,1.3,1.3,0,3
106246,20,3,1.8,1.7,1.9,0,3
70152,14,0,1.6,1.7,1.7,0,3
170760,27,0,1.5,1,1.7,0,3
65289,13,0,1.7,1.8,1.1,0,3
148490,20,1,1.5,1.3,1.3,0,3
30218,11,5,1.5,1.5,1,0,3
124170,17,1,1.7,1.8,1.7,0,3
51723,20,1,1.65,1.8,1.1,7.36,3
80396,24,3,1.1,1.1,1.9,0,3
100364,16,0,1,1.7,1,0,3
173068,40,0,1.4,1.5,1.5,0,3
130828,16,0,1.6,1.1,1.8,0,3
146445,18,0,1.7,1,1.3,0.25,3
48141,17,0,1.7,1.5,1.6,0,3
81422,23,0,1.5,1.8,1.3,0,3
116750,15,0,1.5,1.3,1,0,3
131343,16,0,1.4,1.7,1,0,3
81167,16,1,1.1,1.5,1.8,0,3
40463,14,1,1.1,1.8,1,2.65,3
124431,20,0,1.9,1.2,1.2,0,3
85008,22,2,1.9,1.5,1,0,3
91408,16,0,1.1,1.7,1.3,0,3
34832,20,1,1.2,1.7,1.3,2.82,3
46608,19,1,1,1.15,1.9,6.8,3
129040,13,0,1.2,1,1,0,3
164114,20,0,1.9,1.3,1.8,0,3
174354,35,0,1.6,1.2,1.1,0,3
134420,20,2,1.2,1.7,1.6,0,3
132885,17,0,1.31,1,1.9,1.66,3
97301,17,0,1.2,1.9,1.9,0,3
104213,16,5,1.3,1.6,1.5,0,3
66326,15,0,1.4,1.3,1.5,0,3
92438,16,0,1.6,1.2,1,0,3
32534,16,0,1.8,1.2,1.9,0,3
77847,19,1,1.4,1.4,1.7,0,3
105239,16,0,1.7,1.7,1.2,0,3
79640,17,0,1.5,1.2,1.1,0,3
105754,17,0,1.1,1.6,1.5,0,3
110107,18,0,1.7,1,1.2,0,3
20508,19,2,1.6,1.2,1.9,3.53,3
30748,14,0,1.5,1.3,1.2,0,3
92445,16,0,1.8,1.4,1.3,0,3
105501,16,0,1.3,1.5,1.2,0,3
174365,23,0,1.4,1.7,1.9,0,3
175133,35,0,1.5,1,1,0,3
48925,17,0,1.3,1.7,1,0,3
86814,16,0,1.5,1.3,1,0,3
92446,16,0,1.2,1,1.5,0,3
107806,16,0,1.4,1.1,1.8,0,3
118046,16,0,1.4,1.5,1,0,3
174367,33,0,1,1.2,1.1,0,3
174880,15,0,1,1.1,1.1,0,3
113952,16,1,1,1.4,1.4,0,3
140065,13,0,1.2,1.7,1.8,0,3
88353,17,0,1.3,1.9,1.79,3.45,3
92193,16,0,1.7,1.7,1.3,0,3
175649,27,0,1.3,1.3,1.1,0,3
2594,12,4,1.2,1.7,1.3,5.42,3
39970,14,0,1.3,1.6,1.6,0,3
102692,16,0,1.5,1.8,1.9,0,3
136229,14,0,1,1.1,1.9,0,3
38696,14,0,1.3,1.2,1.4,0,3
121128,15,0,1.4,1.8,1.6,0,3
70441,17,0,1.6,1.6,1.8,0,3
32297,14,0,1.2,1.1,1.1,0,3
176937,25,0,1.9,1.3,1.7,0,3
122153,19,2,1.8,1.3,1.5,0,3
107818,16,0,1.1,1.4,1.7,0,3
153643,16,1,1.1,1.7,1.5,0,3
90155,16,3,1,1.5,1.2,0,3
43307,16,0,1.7,1.6,1.1,4.14,3
119851,15,0,1.3,1.4,1.7,0,3
150060,10,4,1.6,1.3,1,0,3
115244,16,0,1.5,1.1,1.2,0,3
63276,17,0,1.8,1.1,1,0,3
132141,12,0,1.1,1.6,1.3,0,3
163374,16,1,1.6,1.9,1.4,0,3
114222,16,0,1.1,1.7,1,0,3
99376,13,1,1.5,1.6,1,0,3
140082,13,0,1.4,1.5,1.2,0,3
39730,14,0,1.7,1.6,1,0,3
68915,18,4,1.6,1.9,1.7,0,3
99891,12,0,1.2,1.9,1.1,0,3
168243,47,0,1.1,1.5,1.2,0,3
37683,29,2,1.1,1.2,1.8,0,3
87860,15,0,1.5,1.7,1.5,0,3
159540,23,0,1.4,1.4,1.8,0,3
38196,12,0,1.9,1.8,1,0,3
172852,29,0,1.9,1.3,1.7,0,3
78134,15,0,1.6,1.3,1.6,0,3
82486,20,0,1.7,1.8,1.8,0,3
118326,16,0,1.9,1.8,1.3,0,3
114487,14,0,1.1,1.5,1.4,0,3
